model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms
falcon_h1,a100-sxm4-80gb,1024,1,68,63.0,512,2,48,True,1.4684159755706787,0.008832562642392308
falcon_h1,a100-sxm4-80gb,1024,4,68,63.0,512,2,192,False,1.5211520195007324,0.007934804594339089
falcon_h1,a100-sxm4-80gb,1024,16,68,63.0,512,2,768,False,5.144575834274292,0.02070518814288641
falcon_h1,a100-sxm4-80gb,1024,32,68,63.0,512,2,1536,False,10.163200378417969,0.004773844800166149
falcon_h1,a100-sxm4-80gb,2048,1,68,63.0,512,4,48,True,2.8323841094970703,0.00625295627939416
falcon_h1,a100-sxm4-80gb,2048,4,68,63.0,512,4,192,False,2.9562880992889404,0.0058216974113264
falcon_h1,a100-sxm4-80gb,2048,16,68,63.0,512,4,768,False,10.382335662841797,0.0644498552768046
falcon_h1,a100-sxm4-80gb,2048,32,68,63.0,512,4,1536,False,20.229119300842285,0.09589763217943821
falcon_h1,a100-sxm4-80gb,4096,1,68,63.0,512,8,48,True,5.581311941146851,0.015822842928994676
falcon_h1,a100-sxm4-80gb,4096,4,68,63.0,512,8,192,False,5.77126407623291,0.02538309116700342
falcon_h1,a100-sxm4-80gb,4096,16,68,63.0,512,8,768,False,20.619775772094727,0.034092887296133516
falcon_h1,a100-sxm4-80gb,4096,32,68,63.0,512,8,1536,False,40.70246505737305,0.06870036057488217
falcon_h1,a100-sxm4-80gb,8192,1,68,63.0,512,16,48,True,11.051519870758057,0.016410841288913878
falcon_h1,a100-sxm4-80gb,8192,4,68,63.0,512,16,192,False,11.348479747772217,0.008605375326151339
falcon_h1,a100-sxm4-80gb,8192,16,68,63.0,512,16,768,False,41.20524787902832,0.1831951985327715
falcon_h1,a100-sxm4-80gb,8192,32,68,63.0,512,16,1536,False,81.79865646362305,0.5404759256097363
falcon_h1,a100-sxm4-80gb,512,1,81,75.0,512,1,48,True,0.7633920013904572,0.008893679150339858
falcon_h1,a100-sxm4-80gb,512,4,81,75.0,512,1,192,False,0.7935999929904938,0.00956036956044694
falcon_h1,a100-sxm4-80gb,512,16,81,75.0,512,1,768,False,2.2558720111846924,0.009237439201345787
falcon_h1,a100-sxm4-80gb,512,32,81,75.0,512,1,1536,False,4.345344066619873,0.004631276596805948
falcon_h1,a100-sxm4-80gb,1024,1,81,75.0,512,2,48,True,1.4602240324020386,0.00596699180218173
falcon_h1,a100-sxm4-80gb,1024,4,81,75.0,512,2,192,False,1.484287977218628,0.012855623662472913
falcon_h1,a100-sxm4-80gb,1024,16,81,75.0,512,2,768,False,4.474368095397949,0.06047100334770103
falcon_h1,a100-sxm4-80gb,1024,32,81,75.0,512,2,1536,False,8.89907169342041,0.024708497287057922
falcon_h1,a100-sxm4-80gb,2048,1,81,75.0,512,4,48,True,2.8369919061660767,0.008888407866394952
falcon_h1,a100-sxm4-80gb,2048,4,81,75.0,512,4,192,False,2.864127993583679,0.011831998275658322
falcon_h1,a100-sxm4-80gb,2048,16,81,75.0,512,4,768,False,9.029632091522217,0.10541289287554707
falcon_h1,a100-sxm4-80gb,2048,32,81,75.0,512,4,1536,False,17.903615951538086,0.04062630209863646
falcon_h1,a100-sxm4-80gb,4096,1,81,75.0,512,8,48,True,5.553663969039917,0.015704645390241904
falcon_h1,a100-sxm4-80gb,4096,4,81,75.0,512,8,192,False,5.5761919021606445,0.014303879708911994
falcon_h1,a100-sxm4-80gb,4096,16,81,75.0,512,8,768,False,18.07871913909912,0.10298115826751716
falcon_h1,a100-sxm4-80gb,4096,32,81,75.0,512,8,1536,False,35.70176124572754,0.037789401018573525
falcon_h1,a100-sxm4-80gb,8192,1,81,75.0,512,16,48,True,11.099647998809814,0.01922905648508757
falcon_h1,a100-sxm4-80gb,8192,4,81,75.0,512,16,192,False,11.09503984451294,0.026812402570570344
falcon_h1,a100-sxm4-80gb,8192,16,81,75.0,512,16,768,False,36.20147132873535,0.1645684629253204
falcon_h1,a100-sxm4-80gb,8192,32,81,75.0,512,16,1536,False,71.31596755981445,0.7558962756480138
falcon_h1,a100-sxm4-80gb,512,1,94,87.0,512,1,48,True,0.7685120105743408,0.007134598756322071
falcon_h1,a100-sxm4-80gb,512,4,94,87.0,512,1,192,False,0.8007680177688599,0.008235261681739913
falcon_h1,a100-sxm4-80gb,512,16,94,87.0,512,1,768,False,2.064895987510681,0.012864712967521884
falcon_h1,a100-sxm4-80gb,512,32,94,87.0,512,1,1536,False,3.880959987640381,0.03384628716881304
falcon_h1,a100-sxm4-80gb,1024,1,94,87.0,512,2,48,True,1.4709759950637817,0.008036924692018
falcon_h1,a100-sxm4-80gb,1024,4,94,87.0,512,2,192,False,1.4970880150794983,0.00920967333376879
falcon_h1,a100-sxm4-80gb,1024,16,94,87.0,512,2,768,False,3.9838720560073853,0.07741876735566723
falcon_h1,a100-sxm4-80gb,1024,32,94,87.0,512,2,1536,False,8.186367988586426,0.04880042355508581
falcon_h1,a100-sxm4-80gb,2048,1,94,87.0,512,4,48,True,2.852352023124695,0.008245855779647088
falcon_h1,a100-sxm4-80gb,2048,4,94,87.0,512,4,192,False,2.8815360069274902,0.01101616363023082
falcon_h1,a100-sxm4-80gb,2048,16,94,87.0,512,4,768,False,8.20684814453125,0.13929969016297133
falcon_h1,a100-sxm4-80gb,2048,32,94,87.0,512,4,1536,False,16.513023376464844,0.017060186145348943
falcon_h1,a100-sxm4-80gb,4096,1,94,87.0,512,8,48,True,5.594111919403076,0.17317218632780898
falcon_h1,a100-sxm4-80gb,4096,4,94,87.0,512,8,192,False,5.612031936645508,0.013405277947883787
falcon_h1,a100-sxm4-80gb,4096,16,94,87.0,512,8,768,False,16.3886079788208,0.03640071173449645
falcon_h1,a100-sxm4-80gb,4096,32,94,87.0,512,8,1536,False,32.901119232177734,0.10098120393818942
falcon_h1,a100-sxm4-80gb,8192,1,94,87.0,512,16,48,True,11.132415771484375,0.038841547179563514
falcon_h1,a100-sxm4-80gb,8192,4,94,87.0,512,16,192,False,11.06227159500122,0.043993109167632875
falcon_h1,a100-sxm4-80gb,8192,16,94,87.0,512,16,768,False,32.790016174316406,0.22758023395974236
falcon_h1,a100-sxm4-80gb,8192,32,94,87.0,512,16,1536,False,66.0869140625,1.1112486461312114
falcon_h1,a100-sxm4-80gb,512,1,108,100.0,512,1,48,True,0.7644160091876984,0.009513948760745997
falcon_h1,a100-sxm4-80gb,512,4,108,100.0,512,1,192,False,0.7905279994010925,0.00440306426019324
falcon_h1,a100-sxm4-80gb,512,16,108,100.0,512,1,768,False,1.876479983329773,0.008864163253249709
falcon_h1,a100-sxm4-80gb,512,32,108,100.0,512,1,1536,False,3.5660799741744995,0.03873929748208785
falcon_h1,a100-sxm4-80gb,1024,1,108,100.0,512,2,48,True,1.4648320078849792,0.009859731966970408
falcon_h1,a100-sxm4-80gb,1024,4,108,100.0,512,2,192,False,1.4929920434951782,0.013114038468313806
falcon_h1,a100-sxm4-80gb,1024,16,108,100.0,512,2,768,False,3.6766719818115234,0.06384132410502989
falcon_h1,a100-sxm4-80gb,1024,32,108,100.0,512,2,1536,False,7.614464044570923,0.09867640855019258
falcon_h1,a100-sxm4-80gb,2048,1,108,100.0,512,4,48,True,2.8569600582122803,0.009651909519599634
falcon_h1,a100-sxm4-80gb,2048,4,108,100.0,512,4,192,False,2.879487991333008,0.013992158328238479
falcon_h1,a100-sxm4-80gb,2048,16,108,100.0,512,4,768,False,7.601663827896118,0.175052122296984
falcon_h1,a100-sxm4-80gb,2048,32,108,100.0,512,4,1536,False,15.194111824035645,0.05185147276058134
falcon_h1,a100-sxm4-80gb,4096,1,108,100.0,512,8,48,True,5.563391923904419,0.008745773363341475
falcon_h1,a100-sxm4-80gb,4096,4,108,100.0,512,8,192,False,5.5956480503082275,0.006583432568938617
falcon_h1,a100-sxm4-80gb,4096,16,108,100.0,512,8,768,False,15.361023902893066,0.15138597436028434
falcon_h1,a100-sxm4-80gb,4096,32,108,100.0,512,8,1536,False,30.410751342773438,0.02639866859699496
falcon_h1,a100-sxm4-80gb,8192,1,108,100.0,512,16,48,True,11.078656196594238,0.030461148874326972
falcon_h1,a100-sxm4-80gb,8192,4,108,100.0,512,16,192,False,11.110400199890137,0.014427260950562331
falcon_h1,a100-sxm4-80gb,8192,16,108,100.0,512,16,768,False,30.645248413085938,0.33086938697294305
falcon_h1,a100-sxm4-80gb,8192,32,108,100.0,512,16,1536,False,61.22854423522949,1.3172212039451676
falcon_h1,a100-sxm4-80gb,1024,1,14,13.0,1024,1,96,False,1.7740800380706787,0.06295132948061508
falcon_h1,a100-sxm4-80gb,1024,4,14,13.0,1024,1,384,False,5.915135860443115,0.06245589644938368
falcon_h1,a100-sxm4-80gb,1024,16,14,13.0,1024,1,1536,False,22.516223907470703,0.0028229601807393248
falcon_h1,a100-sxm4-80gb,1024,32,14,13.0,1024,1,3072,False,44.8404483795166,0.014396101211519066
falcon_h1,a100-sxm4-80gb,2048,1,14,13.0,1024,2,96,False,3.161087989807129,0.002128907585978729
falcon_h1,a100-sxm4-80gb,2048,4,14,13.0,1024,2,384,False,11.43398380279541,0.004153968099831269
falcon_h1,a100-sxm4-80gb,2048,16,14,13.0,1024,2,1536,False,44.568063735961914,0.01693743769612042
falcon_h1,a100-sxm4-80gb,2048,32,14,13.0,1024,2,3072,False,88.84223937988281,0.005264545440236327
falcon_h1,a100-sxm4-80gb,4096,1,14,13.0,1024,4,96,False,6.214655876159668,0.0024638015439012377
falcon_h1,a100-sxm4-80gb,4096,4,14,13.0,1024,4,384,False,22.743040084838867,0.003915508192432077
falcon_h1,a100-sxm4-80gb,4096,16,14,13.0,1024,4,1536,False,89.0040283203125,0.004508021011048762
falcon_h1,a100-sxm4-80gb,4096,32,14,13.0,1024,4,3072,False,177.58873748779297,0.01110424714077172
falcon_h1,a100-sxm4-80gb,8192,1,14,13.0,1024,8,96,False,12.320255756378174,0.006958627258584828
falcon_h1,a100-sxm4-80gb,8192,4,14,13.0,1024,8,384,False,45.35808181762695,0.0035219813505311896
falcon_h1,a100-sxm4-80gb,8192,16,14,13.0,1024,8,1536,False,177.9215316772461,0.044857489849329614
falcon_h1,a100-sxm4-80gb,8192,32,14,13.0,1024,8,3072,False,355.0960693359375,0.01294603480286745
falcon_h1,a100-sxm4-80gb,1024,1,27,25.0,1024,1,96,False,0.894976019859314,0.0035488724388066167
falcon_h1,a100-sxm4-80gb,1024,4,27,25.0,1024,1,384,False,3.0351359844207764,0.005164222020151851
falcon_h1,a100-sxm4-80gb,1024,16,27,25.0,1024,1,1536,False,11.408384323120117,0.0038679364181274383
falcon_h1,a100-sxm4-80gb,1024,32,27,25.0,1024,1,3072,False,22.650879859924316,0.00463496966371582
falcon_h1,a100-sxm4-80gb,2048,1,27,25.0,1024,2,96,False,1.698303997516632,0.0032309509954696084
falcon_h1,a100-sxm4-80gb,2048,4,27,25.0,1024,2,384,False,5.873663902282715,0.0042646601909820826
falcon_h1,a100-sxm4-80gb,2048,16,27,25.0,1024,2,1536,False,22.570496559143066,0.0031002194919897263
falcon_h1,a100-sxm4-80gb,2048,32,27,25.0,1024,2,3072,False,44.86553764343262,0.017537638075965187
falcon_h1,a100-sxm4-80gb,4096,1,27,25.0,1024,4,96,False,3.2921600341796875,0.00429730958542036
falcon_h1,a100-sxm4-80gb,4096,4,27,25.0,1024,4,384,False,11.637760162353516,0.004009667528830918
falcon_h1,a100-sxm4-80gb,4096,16,27,25.0,1024,4,1536,False,45.03910446166992,0.005423795365541527
falcon_h1,a100-sxm4-80gb,4096,32,27,25.0,1024,4,3072,False,89.62457656860352,0.004318981308753213
falcon_h1,a100-sxm4-80gb,8192,1,27,25.0,1024,8,96,False,6.475776195526123,0.004317533147224898
falcon_h1,a100-sxm4-80gb,8192,4,27,25.0,1024,8,384,False,23.163904190063477,0.004318749701058352
falcon_h1,a100-sxm4-80gb,8192,16,27,25.0,1024,8,1536,False,89.96454238891602,0.00961897853127372
falcon_h1,a100-sxm4-80gb,8192,32,27,25.0,1024,8,3072,False,179.13548278808594,0.005396900409633024
falcon_h1,a100-sxm4-80gb,1024,1,40,37.0,1024,1,96,False,0.7936000227928162,0.004822353413075472
falcon_h1,a100-sxm4-80gb,1024,4,40,37.0,1024,1,384,False,2.2256640195846558,0.004533475773475758
falcon_h1,a100-sxm4-80gb,1024,16,40,37.0,1024,1,1536,False,8.11520004272461,0.003715766690266045
falcon_h1,a100-sxm4-80gb,1024,32,40,37.0,1024,1,3072,False,16.051712036132812,0.005016593233040176
falcon_h1,a100-sxm4-80gb,2048,1,40,37.0,1024,2,96,False,1.4965760111808777,0.00605709752334375
falcon_h1,a100-sxm4-80gb,2048,4,40,37.0,1024,2,384,False,4.2639360427856445,0.0033252343187076725
falcon_h1,a100-sxm4-80gb,2048,16,40,37.0,1024,2,1536,False,16.02406406402588,0.004488097205504982
falcon_h1,a100-sxm4-80gb,2048,32,40,37.0,1024,2,3072,False,31.78495979309082,0.0800888189836001
falcon_h1,a100-sxm4-80gb,4096,1,40,37.0,1024,4,96,False,2.8631041049957275,0.009315928860223616
falcon_h1,a100-sxm4-80gb,4096,4,40,37.0,1024,4,384,False,8.414720058441162,0.003845104258198495
falcon_h1,a100-sxm4-80gb,4096,16,40,37.0,1024,4,1536,False,31.946752548217773,0.004377023955555824
falcon_h1,a100-sxm4-80gb,4096,32,40,37.0,1024,4,3072,False,63.44345664978027,0.00517785266545798
falcon_h1,a100-sxm4-80gb,8192,1,40,37.0,1024,8,96,False,5.607935905456543,0.016460630161161862
falcon_h1,a100-sxm4-80gb,8192,4,40,37.0,1024,8,384,False,16.726527214050293,0.003245311484191676
falcon_h1,a100-sxm4-80gb,8192,16,40,37.0,1024,8,1536,False,63.76908874511719,0.007876128840240613
falcon_h1,a100-sxm4-80gb,8192,32,40,37.0,1024,8,3072,False,126.77888107299805,0.00777350984658974
falcon_h1,a100-sxm4-80gb,1024,1,54,50.0,1024,1,96,False,0.7838720083236694,0.0063711508712699086
falcon_h1,a100-sxm4-80gb,1024,4,54,50.0,1024,1,384,False,1.7218559980392456,0.003394533934878703
falcon_h1,a100-sxm4-80gb,1024,16,54,50.0,1024,1,1536,False,6.1091837882995605,0.0025083398580663598
falcon_h1,a100-sxm4-80gb,1024,32,54,50.0,1024,1,3072,False,12.066816329956055,0.006696565221742204
falcon_h1,a100-sxm4-80gb,2048,1,54,50.0,1024,2,96,False,1.4853119850158691,0.010980628319011074
falcon_h1,a100-sxm4-80gb,2048,4,54,50.0,1024,2,384,False,3.2803839445114136,0.003522547132061462
falcon_h1,a100-sxm4-80gb,2048,16,54,50.0,1024,2,1536,False,12.143104076385498,0.0064727832408397025
falcon_h1,a100-sxm4-80gb,2048,32,54,50.0,1024,2,3072,False,24.0578556060791,0.013587183451369028
falcon_h1,a100-sxm4-80gb,4096,1,54,50.0,1024,4,96,False,2.854912042617798,0.011697333216381351
falcon_h1,a100-sxm4-80gb,4096,4,54,50.0,1024,4,384,False,6.450175762176514,0.0046313047119329225
falcon_h1,a100-sxm4-80gb,4096,16,54,50.0,1024,4,1536,False,24.177151679992676,0.006114789630282517
falcon_h1,a100-sxm4-80gb,4096,32,54,50.0,1024,4,3072,False,48.08755111694336,0.17760866699812225
falcon_h1,a100-sxm4-80gb,8192,1,54,50.0,1024,8,96,False,5.611007928848267,0.008045537191767468
falcon_h1,a100-sxm4-80gb,8192,4,54,50.0,1024,8,384,False,12.792320251464844,0.004074725073281279
falcon_h1,a100-sxm4-80gb,8192,16,54,50.0,1024,8,1536,False,48.32204627990723,0.010817597388520745
falcon_h1,a100-sxm4-80gb,8192,32,54,50.0,1024,8,3072,False,96.73932647705078,0.21887120913911579
falcon_h1,a100-sxm4-80gb,1024,1,68,63.0,1024,1,96,False,0.7710720002651215,0.004270083356993247
falcon_h1,a100-sxm4-80gb,1024,4,68,63.0,1024,1,384,False,1.4376959800720215,0.0031672590413410495
falcon_h1,a100-sxm4-80gb,1024,16,68,63.0,1024,1,1536,False,5.06112003326416,0.033998027092477866
falcon_h1,a100-sxm4-80gb,1024,32,68,63.0,1024,1,3072,False,9.812479972839355,0.0023173584162130834
falcon_h1,a100-sxm4-80gb,2048,1,68,63.0,1024,2,96,False,1.4663679599761963,0.009232438528246466
falcon_h1,a100-sxm4-80gb,2048,4,68,63.0,1024,2,384,False,2.6792958974838257,0.0038024341977594134
falcon_h1,a100-sxm4-80gb,2048,16,68,63.0,1024,2,1536,False,10.21235179901123,0.062395399889466845
falcon_h1,a100-sxm4-80gb,2048,32,68,63.0,1024,2,3072,False,20.21939182281494,0.014350445338679635
falcon_h1,a100-sxm4-80gb,4096,1,68,63.0,1024,4,96,False,2.8277759552001953,0.014507622087427525
falcon_h1,a100-sxm4-80gb,4096,4,68,63.0,1024,4,384,False,5.313536167144775,0.008344286331838747
falcon_h1,a100-sxm4-80gb,4096,16,68,63.0,1024,4,1536,False,20.33305549621582,0.038887438590406165
falcon_h1,a100-sxm4-80gb,4096,32,68,63.0,1024,4,3072,False,40.35532760620117,0.019340302376096234
falcon_h1,a100-sxm4-80gb,8192,1,68,63.0,1024,8,96,False,5.553151845932007,0.01433636318987755
falcon_h1,a100-sxm4-80gb,8192,4,68,63.0,1024,8,384,False,10.489344120025635,0.038295661143907686
falcon_h1,a100-sxm4-80gb,8192,16,68,63.0,1024,8,1536,False,40.597503662109375,0.13538231897218633
falcon_h1,a100-sxm4-80gb,8192,32,68,63.0,1024,8,3072,False,80.60160064697266,0.883736037603793
falcon_h1,a100-sxm4-80gb,1024,1,81,75.0,1024,1,96,False,0.7649279832839966,0.00873973408932047
falcon_h1,a100-sxm4-80gb,1024,4,81,75.0,1024,1,384,False,1.248255968093872,0.0014641680317246024
falcon_h1,a100-sxm4-80gb,1024,16,81,75.0,1024,1,1536,False,4.286463975906372,0.003581537603097756
falcon_h1,a100-sxm4-80gb,1024,32,81,75.0,1024,1,3072,False,8.498687744140625,0.04008904545282061
falcon_h1,a100-sxm4-80gb,2048,1,81,75.0,1024,2,96,False,1.4607360363006592,0.00578156151283785
falcon_h1,a100-sxm4-80gb,2048,4,81,75.0,1024,2,384,False,2.3111679553985596,0.001633427075057131
falcon_h1,a100-sxm4-80gb,2048,16,81,75.0,1024,2,1536,False,8.970240116119385,0.14135660320938176
falcon_h1,a100-sxm4-80gb,2048,32,81,75.0,1024,2,3072,False,17.83756732940674,0.010914385240297959
falcon_h1,a100-sxm4-80gb,4096,1,81,75.0,1024,4,96,False,2.843135952949524,0.012941904333871124
falcon_h1,a100-sxm4-80gb,4096,4,81,75.0,1024,4,384,False,4.558848142623901,0.030996372195398265
falcon_h1,a100-sxm4-80gb,4096,16,81,75.0,1024,4,1536,False,17.60512065887451,0.022493128547691452
falcon_h1,a100-sxm4-80gb,4096,32,81,75.0,1024,4,3072,False,35.5548152923584,0.112794204876615
falcon_h1,a100-sxm4-80gb,8192,1,81,75.0,1024,8,96,False,5.543936014175415,0.014608106470664621
falcon_h1,a100-sxm4-80gb,8192,4,81,75.0,1024,8,384,False,9.22982406616211,0.10993586704440876
falcon_h1,a100-sxm4-80gb,8192,16,81,75.0,1024,8,1536,False,35.20716667175293,0.14429682379600461
falcon_h1,a100-sxm4-80gb,8192,32,81,75.0,1024,8,3072,False,71.05945587158203,0.7130868648907297
falcon_h1,a100-sxm4-80gb,1024,1,94,87.0,1024,1,96,False,0.7726079821586609,0.00912324404562205
falcon_h1,a100-sxm4-80gb,1024,4,94,87.0,1024,1,384,False,1.1699199676513672,0.002214741567239707
falcon_h1,a100-sxm4-80gb,1024,16,94,87.0,1024,1,1536,False,3.858944058418274,0.025525931887144346
falcon_h1,a100-sxm4-80gb,1024,32,94,87.0,1024,1,3072,False,7.832576036453247,0.02898324102875044
falcon_h1,a100-sxm4-80gb,2048,1,94,87.0,1024,2,96,False,1.4704639911651611,0.010683235571106259
falcon_h1,a100-sxm4-80gb,2048,4,94,87.0,1024,2,384,False,2.1370880603790283,0.001511158591158586
falcon_h1,a100-sxm4-80gb,2048,16,94,87.0,1024,2,1536,False,8.150015830993652,0.15100812743169348
falcon_h1,a100-sxm4-80gb,2048,32,94,87.0,1024,2,3072,False,16.443391799926758,0.07928380734484403
falcon_h1,a100-sxm4-80gb,4096,1,94,87.0,1024,4,96,False,2.8503040075302124,0.015508708136305649
falcon_h1,a100-sxm4-80gb,4096,4,94,87.0,1024,4,384,False,4.209151983261108,0.03677557443029088
falcon_h1,a100-sxm4-80gb,4096,16,94,87.0,1024,4,1536,False,16.20121669769287,0.03949212964718189
falcon_h1,a100-sxm4-80gb,4096,32,94,87.0,1024,4,3072,False,32.75212860107422,0.013770415020194509
falcon_h1,a100-sxm4-80gb,8192,1,94,87.0,1024,8,96,False,5.571583986282349,0.01652878019592549
falcon_h1,a100-sxm4-80gb,8192,4,94,87.0,1024,8,384,False,8.492544174194336,0.12913513242222552
falcon_h1,a100-sxm4-80gb,8192,16,94,87.0,1024,8,1536,False,32.425472259521484,0.15241747897623453
falcon_h1,a100-sxm4-80gb,8192,32,94,87.0,1024,8,3072,False,65.41004943847656,0.9441455127252942
falcon_h1,a100-sxm4-80gb,1024,1,108,100.0,1024,1,96,True,0.7715839743614197,0.005457072252044707
falcon_h1,a100-sxm4-80gb,1024,4,108,100.0,1024,1,384,False,1.0874879956245422,0.016601555077327936
falcon_h1,a100-sxm4-80gb,1024,16,108,100.0,1024,1,1536,False,3.5184640884399414,0.009462348623998267
falcon_h1,a100-sxm4-80gb,1024,32,108,100.0,1024,1,3072,False,7.181311845779419,0.05064216752116482
falcon_h1,a100-sxm4-80gb,2048,1,108,100.0,1024,2,96,True,1.474560022354126,0.008198416583548349
falcon_h1,a100-sxm4-80gb,2048,4,108,100.0,1024,2,384,False,1.9804160594940186,0.0030145523378090145
falcon_h1,a100-sxm4-80gb,2048,16,108,100.0,1024,2,1536,False,7.568384170532227,0.20427127445617074
falcon_h1,a100-sxm4-80gb,2048,32,108,100.0,1024,2,3072,False,15.219200134277344,0.09117510903893018
falcon_h1,a100-sxm4-80gb,4096,1,108,100.0,1024,4,96,True,2.852352023124695,0.011384393037980653
falcon_h1,a100-sxm4-80gb,4096,4,108,100.0,1024,4,384,False,3.8302719593048096,0.04249082739608419
falcon_h1,a100-sxm4-80gb,4096,16,108,100.0,1024,4,1536,False,15.118847846984863,0.058969309058469026
falcon_h1,a100-sxm4-80gb,4096,32,108,100.0,1024,4,3072,False,30.553088188171387,0.05272116545336258
falcon_h1,a100-sxm4-80gb,8192,1,108,100.0,1024,8,96,True,5.609472036361694,0.017136530272513443
falcon_h1,a100-sxm4-80gb,8192,4,108,100.0,1024,8,384,False,7.831552028656006,0.17363983488681167
falcon_h1,a100-sxm4-80gb,8192,16,108,100.0,1024,8,1536,False,30.236160278320312,0.06418359201726696
falcon_h1,a100-sxm4-80gb,8192,32,108,100.0,1024,8,3072,False,61.02783966064453,1.0289644443749253
falcon_h1,a100-sxm4-80gb,2048,1,14,13.0,2048,1,192,False,3.2184319496154785,0.11810968400909488
falcon_h1,a100-sxm4-80gb,2048,4,14,13.0,2048,1,768,False,11.42630386352539,0.05755689080321638
falcon_h1,a100-sxm4-80gb,2048,16,14,13.0,2048,1,3072,False,44.69196701049805,0.014848370554668842
falcon_h1,a100-sxm4-80gb,2048,32,14,13.0,2048,1,6144,False,89.10950088500977,0.010286529714048974
falcon_h1,a100-sxm4-80gb,4096,1,14,13.0,2048,2,192,False,5.951488018035889,0.003346095538624727
falcon_h1,a100-sxm4-80gb,4096,4,14,13.0,2048,2,768,False,22.362112045288086,0.0041016341796750524
falcon_h1,a100-sxm4-80gb,4096,16,14,13.0,2048,2,3072,False,88.59187316894531,0.009554676098670318
falcon_h1,a100-sxm4-80gb,4096,32,14,13.0,2048,2,6144,False,176.72499084472656,0.006462159920259773
falcon_h1,a100-sxm4-80gb,8192,1,14,13.0,2048,4,192,False,11.795968055725098,0.0037468897812270056
falcon_h1,a100-sxm4-80gb,8192,4,14,13.0,2048,4,768,False,44.62028884887695,0.005265864151460769
falcon_h1,a100-sxm4-80gb,8192,16,14,13.0,2048,4,3072,False,177.0808334350586,0.015110121024683803
falcon_h1,a100-sxm4-80gb,8192,32,14,13.0,2048,4,6144,False,353.3061218261719,0.0063030279846597185
falcon_h1,a100-sxm4-80gb,2048,1,27,25.0,2048,1,192,False,1.6010240316390991,0.0023175679245032747
falcon_h1,a100-sxm4-80gb,2048,4,27,25.0,2048,1,768,False,5.772287845611572,0.0022872588354736234
falcon_h1,a100-sxm4-80gb,2048,16,27,25.0,2048,1,3072,False,22.578176498413086,0.0056717758446458745
falcon_h1,a100-sxm4-80gb,2048,32,27,25.0,2048,1,6144,False,44.87014389038086,0.010085198998428559
falcon_h1,a100-sxm4-80gb,4096,1,27,25.0,2048,2,192,False,3.1098880767822266,0.003316408396237968
falcon_h1,a100-sxm4-80gb,4096,4,27,25.0,2048,2,768,False,11.387904167175293,0.0039452482818351136
falcon_h1,a100-sxm4-80gb,4096,16,27,25.0,2048,2,3072,False,44.72934341430664,0.005283559511418402
falcon_h1,a100-sxm4-80gb,4096,32,27,25.0,2048,2,6144,False,89.06854248046875,0.004748889985565931
falcon_h1,a100-sxm4-80gb,8192,1,27,25.0,2048,4,192,False,6.1035521030426025,0.0025196831698694857
falcon_h1,a100-sxm4-80gb,8192,4,27,25.0,2048,4,768,False,22.66521644592285,0.004560205459954209
falcon_h1,a100-sxm4-80gb,8192,16,27,25.0,2048,4,3072,False,89.33938980102539,0.006868838803059847
falcon_h1,a100-sxm4-80gb,8192,32,27,25.0,2048,4,6144,False,178.03417205810547,0.008641664752481777
falcon_h1,a100-sxm4-80gb,2048,1,40,37.0,2048,1,192,False,1.191424012184143,0.0011873388930531746
falcon_h1,a100-sxm4-80gb,2048,4,40,37.0,2048,1,768,False,4.164096117019653,0.0034064333937184653
falcon_h1,a100-sxm4-80gb,2048,16,40,37.0,2048,1,3072,False,15.994368076324463,0.0037329019725895725
falcon_h1,a100-sxm4-80gb,2048,32,40,37.0,2048,1,6144,False,31.76959991455078,0.004755574138978476
falcon_h1,a100-sxm4-80gb,4096,1,40,37.0,2048,2,192,False,2.2922240495681763,0.0036059035501873706
falcon_h1,a100-sxm4-80gb,4096,4,40,37.0,2048,2,768,False,8.112639904022217,0.003454013965036045
falcon_h1,a100-sxm4-80gb,4096,16,40,37.0,2048,2,3072,False,31.659008026123047,0.004069119735083759
falcon_h1,a100-sxm4-80gb,4096,32,40,37.0,2048,2,6144,False,62.94937705993652,0.004186147731047101
falcon_h1,a100-sxm4-80gb,8192,1,40,37.0,2048,4,192,False,4.4759039878845215,0.0018093229762595263
falcon_h1,a100-sxm4-80gb,8192,4,40,37.0,2048,4,768,False,16.114688873291016,0.0031819027460327784
falcon_h1,a100-sxm4-80gb,8192,16,40,37.0,2048,4,3072,False,63.21151924133301,0.006222999220803147
falcon_h1,a100-sxm4-80gb,8192,32,40,37.0,2048,4,6144,False,125.77996826171875,0.011399350593811992
falcon_h1,a100-sxm4-80gb,2048,1,54,50.0,2048,1,192,False,0.9809919893741608,0.004862052215717965
falcon_h1,a100-sxm4-80gb,2048,4,54,50.0,2048,1,768,False,3.16211199760437,0.0029143772829487015
falcon_h1,a100-sxm4-80gb,2048,16,54,50.0,2048,1,3072,False,11.996159553527832,0.002423217877472306
falcon_h1,a100-sxm4-80gb,2048,32,54,50.0,2048,1,6144,False,23.814144134521484,0.004903837541990675
falcon_h1,a100-sxm4-80gb,4096,1,54,50.0,2048,2,192,False,1.861631989479065,0.004344472168684487
falcon_h1,a100-sxm4-80gb,4096,4,54,50.0,2048,2,768,False,6.167040109634399,0.002172204867021842
