model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
zamba2,a100-sxm4-80gb,2048,16,14,13.0,512,4,3584,False,21.096960067749023,0.0050685184775060566,True
zamba2,a100-sxm4-80gb,2048,32,14,13.0,512,4,7168,False,41.99782371520996,0.009657444856117069,True
zamba2,a100-sxm4-80gb,4096,1,14,13.0,512,8,224,False,4.260863780975342,0.01393249531496155,True
zamba2,a100-sxm4-80gb,4096,4,14,13.0,512,8,896,False,10.939391613006592,0.006371918297432838,True
zamba2,a100-sxm4-80gb,4096,16,14,13.0,512,8,3584,False,41.97427177429199,0.006063758975054024,True
zamba2,a100-sxm4-80gb,4096,32,14,13.0,512,8,7168,False,83.78931045532227,0.013917104871777572,True
zamba2,a100-sxm4-80gb,8192,1,14,13.0,512,16,224,False,8.159743785858154,0.01924851417607628,True
zamba2,a100-sxm4-80gb,8192,4,14,13.0,512,16,896,False,21.567487716674805,0.0042026872791047516,True
zamba2,a100-sxm4-80gb,8192,16,14,13.0,512,16,3584,False,83.7237777709961,0.009182489138957492,True
zamba2,a100-sxm4-80gb,8192,32,14,13.0,512,16,7168,False,167.37177276611328,0.018647816548554432,True
zamba2,a100-sxm4-80gb,16384,1,14,13.0,512,32,224,False,15.918079853057861,0.04568051136448625,True
zamba2,a100-sxm4-80gb,16384,4,14,13.0,512,32,896,False,42.821632385253906,0.008527351700109745,True
zamba2,a100-sxm4-80gb,16384,16,14,13.0,512,32,3584,False,167.2289276123047,0.025671662162721553,True
zamba2,a100-sxm4-80gb,16384,32,14,13.0,512,32,7168,False,334.5566711425781,0.014678799634336458,True
zamba2,a100-sxm4-80gb,512,1,27,25.0,512,1,224,False,0.6973440051078796,0.005793630985342222,True
zamba2,a100-sxm4-80gb,512,4,27,25.0,512,1,896,False,1.1105279922485352,0.004980442334421579,True
zamba2,a100-sxm4-80gb,512,16,27,25.0,512,1,3584,False,2.8876800537109375,0.004322989600795211,True
zamba2,a100-sxm4-80gb,512,32,27,25.0,512,1,7168,False,5.522432088851929,0.005470986898652256,True
zamba2,a100-sxm4-80gb,1024,1,27,25.0,512,2,224,False,1.1960320472717285,0.007081305384981184,True
zamba2,a100-sxm4-80gb,1024,4,27,25.0,512,2,896,False,1.7950720191001892,0.007840270529581117,True
zamba2,a100-sxm4-80gb,1024,16,27,25.0,512,2,3584,False,5.540863990783691,0.002403904106784288,True
zamba2,a100-sxm4-80gb,1024,32,27,25.0,512,2,7168,False,10.825728416442871,0.002938045375938014,True
zamba2,a100-sxm4-80gb,2048,1,27,25.0,512,4,224,False,2.172416090965271,0.01088847903472245,True
zamba2,a100-sxm4-80gb,2048,4,27,25.0,512,4,896,False,3.1759361028671265,0.0028982634541791976,True
zamba2,a100-sxm4-80gb,2048,16,27,25.0,512,4,3584,False,10.852864265441895,0.004040111534688601,True
zamba2,a100-sxm4-80gb,2048,32,27,25.0,512,4,7168,False,21.44153594970703,0.11304707592505142,True
zamba2,a100-sxm4-80gb,4096,1,27,25.0,512,8,224,False,4.118528127670288,0.013526408229634803,True
zamba2,a100-sxm4-80gb,4096,4,27,25.0,512,8,896,False,5.929983854293823,0.005392623329269727,True
zamba2,a100-sxm4-80gb,4096,16,27,25.0,512,8,3584,False,21.47020721435547,0.004302605747342209,True
zamba2,a100-sxm4-80gb,4096,32,27,25.0,512,8,7168,False,42.653696060180664,0.007183825729984264,True
zamba2,a100-sxm4-80gb,8192,1,27,25.0,512,16,224,False,8.062463760375977,0.036720935849006445,True
zamba2,a100-sxm4-80gb,8192,4,27,25.0,512,16,896,False,11.4334716796875,0.004377708371965439,True
zamba2,a100-sxm4-80gb,8192,16,27,25.0,512,16,3584,False,42.71001625061035,0.007365049017051928,True
zamba2,a100-sxm4-80gb,8192,32,27,25.0,512,16,7168,False,85.0959358215332,0.004895083320521255,True
zamba2,a100-sxm4-80gb,16384,1,27,25.0,512,32,224,False,15.811583995819092,0.03324025944527769,True
zamba2,a100-sxm4-80gb,16384,4,27,25.0,512,32,896,False,22.42969512939453,0.008146391847336246,True
zamba2,a100-sxm4-80gb,16384,16,27,25.0,512,32,3584,False,85.19065475463867,0.007943467914240053,True
