# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,81,75.0,512,16,16,384,True,23.813632011413574,0.01707905932877792,1728053248,872415232,109.201,2039.0,5.356,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,94,87.04,512,16,16,384,True,22.002175331115723,0.015473209685962152,1728053248,872415232,118.191,2039.0,5.797,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,8,108,100.0,512,16,16,384,True,18.621439933776855,0.0057123438528716135,1728053248,872415232,139.649,2039.0,6.849,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,14,12.96,512,16,16,768,True,245.78304290771484,0.028750832081757553,3103784960,1744830464,19.727,2039.0,0.967,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,27,25.0,512,16,16,768,True,125.94329452514648,0.045806261431548645,3103784960,1744830464,38.498,2039.0,1.888,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,40,37.04,512,16,16,768,True,89.19500732421875,0.031280571707495194,3103784960,1744830464,54.36,2039.0,2.666,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,54,50.0,512,16,16,768,True,68.72320175170898,0.01840993133966317,3103784960,1744830464,70.553,2039.0,3.46,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,68,62.96,512,16,16,768,True,53.20908737182617,0.00857742942815691,3103784960,1744830464,91.124,2039.0,4.469,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,81,75.0,512,16,16,768,True,44.993024826049805,0.01822702436138144,3103784960,1744830464,107.764,2039.0,5.285,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,94,87.04,512,16,16,768,True,40.783870697021484,0.009800559184159908,3103784960,1744830464,118.886,2039.0,5.831,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,16,108,100.0,512,16,16,768,True,35.80825614929199,0.021125975798957315,3103784960,1744830464,135.405,2039.0,6.641,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,14,12.96,512,16,16,1536,True,489.8345031738281,0.041314334260090915,5855248384,3489660928,19.078,2039.0,0.936,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,27,25.0,512,16,16,1536,True,248.10956573486328,0.02896502873128784,5855248384,3489660928,37.664,2039.0,1.847,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,40,37.04,512,16,16,1536,True,176.78746032714844,0.04612161229000072,5855248384,3489660928,52.86,2039.0,2.592,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,54,50.0,512,16,16,1536,True,132.28492736816406,0.028543326860442496,5855248384,3489660928,70.642,2039.0,3.465,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,68,62.96,512,16,16,1536,True,104.8268814086914,0.023385189335681164,5855248384,3489660928,89.146,2039.0,4.372,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,81,75.0,512,16,16,1536,True,88.31283187866211,0.016403948626247243,5855248384,3489660928,105.816,2039.0,5.19,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,94,87.04,512,16,16,1536,True,78.69747161865234,0.013060265279446145,5855248384,3489660928,118.745,2039.0,5.824,True,ok
falcon_h1,a100_sxm4_80gb,attn_chunked,8192,32,108,100.0,512,16,16,1536,True,70.02675247192383,0.009675527437115458,5855248384,3489660928,133.448,2039.0,6.545,True,ok
