# value_kind: latency_ms,latency_std_ms=measured(CUDA event); read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct=derived; rest=metadata
model,device,layer_type,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_chunks,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,read_bytes,write_bytes,achieved_bw_GBs,theoretical_bw_GBs,bw_util_pct,state_passing_active,status
zamba2,a100_sxm4_80gb,ssm_chunked,8192,4,108,100.0,512,16,16,896,False,7.895039796829224,0.027143154690502422,493890048,469762048,122.058,2039.0,5.986,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,14,12.96,512,16,16,1792,False,42.03468704223633,0.006444466372081812,987769344,939524096,45.85,2039.0,2.249,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,27,25.0,512,16,16,1792,False,21.65503978729248,0.00854638369342373,987769344,939524096,89.0,2039.0,4.365,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,40,37.04,512,16,16,1792,False,15.68614387512207,0.008668194591073203,987769344,939524096,122.866,2039.0,6.026,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,54,50.0,512,16,16,1792,False,12.104703903198242,0.009265661304176252,987769344,939524096,159.219,2039.0,7.809,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,68,62.96,512,16,16,1792,False,10.040832042694092,0.007844135556469718,987769344,939524096,191.946,2039.0,9.414,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,81,75.0,512,16,16,1792,False,8.747519969940186,0.005571235910222386,987769344,939524096,220.325,2039.0,10.806,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,94,87.04,512,16,16,1792,False,8.160768032073975,0.021025916261933425,987769344,939524096,236.166,2039.0,11.582,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,8,108,100.0,512,16,16,1792,False,8.022015571594238,0.027130365919877074,987769344,939524096,240.251,2039.0,11.783,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,14,12.96,512,16,16,3584,False,83.34080123901367,0.009904433761789478,1975527936,1879048192,46.251,2039.0,2.268,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,27,25.0,512,16,16,3584,False,42.427391052246094,0.004630152857614935,1975527936,1879048192,90.851,2039.0,4.456,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,40,37.04,512,16,16,3584,False,30.333951950073242,0.003553924695577827,1975527936,1879048192,127.071,2039.0,6.232,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,54,50.0,512,16,16,3584,False,23.129088401794434,0.006335388432184387,1975527936,1879048192,166.655,2039.0,8.173,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,68,62.96,512,16,16,3584,False,19.01516819000244,0.010880237674046332,1975527936,1879048192,202.711,2039.0,9.942,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,81,75.0,512,16,16,3584,False,16.416255950927734,0.011506371813017436,1975527936,1879048192,234.802,2039.0,11.516,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,94,87.04,512,16,16,3584,False,14.812672138214111,0.015281608183308428,1975527936,1879048192,260.222,2039.0,12.762,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,16,108,100.0,512,16,16,3584,False,13.404160022735596,0.0062800008526276594,1975527936,1879048192,287.566,2039.0,14.103,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,14,12.96,512,16,16,7168,False,166.58432006835938,0.02672837073177235,3951045120,3758096384,46.278,2039.0,2.27,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,27,25.0,512,16,16,7168,False,84.53887939453125,0.009538053431040607,3951045120,3758096384,91.19,2039.0,4.472,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,40,37.04,512,16,16,7168,False,60.19276809692383,0.13449640713396627,3951045120,3758096384,128.074,2039.0,6.281,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,54,50.0,512,16,16,7168,False,45.64735984802246,0.016794633820762225,3951045120,3758096384,168.885,2039.0,8.283,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,68,62.96,512,16,16,7168,False,37.42003059387207,0.01079368841097797,3951045120,3758096384,206.016,2039.0,10.104,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,81,75.0,512,16,16,7168,False,32.28211212158203,0.010858211020722423,3951045120,3758096384,238.805,2039.0,11.712,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,94,87.04,512,16,16,7168,False,29.14560031890869,0.04809752444608407,3951045120,3758096384,264.504,2039.0,12.972,True,ok
zamba2,a100_sxm4_80gb,ssm_chunked,8192,32,108,100.0,512,16,16,7168,False,26.452991485595703,0.006975451571598882,3951045120,3758096384,291.428,2039.0,14.293,True,ok
