# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
falcon_h1,decode_attn,layer,14,8,32768,23.540607452392578,268435456,290455552,11.403081103275321,0.570154055163766,sdpa,ok
falcon_h1,decode_attn,layer,14,16,512,0.9933760166168213,8388608,30408704,8.44454452259619,0.4222272261298095,sdpa,ok
falcon_h1,decode_attn,layer,14,16,2048,3.501312017440796,33554432,55574528,9.583388122183367,0.47916940610916836,sdpa,ok
falcon_h1,decode_attn,layer,14,16,8192,13.543999671936035,134217728,156237824,9.90975570370893,0.49548778518544656,sdpa,ok
falcon_h1,decode_attn,layer,14,16,32768,54.96790313720703,536870912,558891008,9.76698912199544,0.488349456099772,sdpa,ok
falcon_h1,decode_attn,layer,14,32,512,1.8500959873199463,16777216,38797312,9.068294896581836,0.4534147448290918,sdpa,ok
falcon_h1,decode_attn,layer,14,32,2048,6.85262393951416,67108864,89128960,9.793163114209637,0.4896581557104819,sdpa,ok
falcon_h1,decode_attn,layer,14,32,8192,26.885696411132812,268435456,290455552,9.984322217104499,0.4992161108552249,sdpa,ok
falcon_h1,decode_attn,layer,14,32,32768,109.5407485961914,1073741824,1095761920,9.80221367628423,0.4901106838142115,sdpa,ok
falcon_h1,decode_attn,layer,27,1,512,0.17875200510025024,524288,22544384,2.9330468192844124,0.1466523409642206,sdpa,ok
falcon_h1,decode_attn,layer,27,1,2048,0.181551992893219,2097152,24117248,11.551247477814545,0.5775623738907273,sdpa,ok
falcon_h1,decode_attn,layer,27,1,8192,0.4562720060348511,8388608,30408704,18.385103379231335,0.9192551689615667,sdpa,ok
falcon_h1,decode_attn,layer,27,1,32768,1.5866400003433228,33554432,55574528,21.148106686292653,1.0574053343146328,sdpa,ok
falcon_h1,decode_attn,layer,27,4,512,0.19996799528598785,2097152,24117248,10.487438237307526,0.5243719118653764,sdpa,ok
falcon_h1,decode_attn,layer,27,4,2048,0.46828800439834595,8388608,30408704,17.913352298608718,0.8956676149304359,sdpa,ok
falcon_h1,decode_attn,layer,27,4,8192,1.5469919443130493,33554432,55574528,21.690114239670486,1.0845057119835242,sdpa,ok
falcon_h1,decode_attn,layer,27,4,32768,6.069744110107422,134217728,156237824,22.112584248238537,1.105629212411927,sdpa,ok
falcon_h1,decode_attn,layer,27,8,512,0.2921920120716095,4194304,26214400,14.354615549764151,0.7177307774882076,sdpa,ok
falcon_h1,decode_attn,layer,27,8,2048,0.830623984336853,16777216,38797312,20.19832838488821,1.0099164192444106,sdpa,ok
falcon_h1,decode_attn,layer,27,8,8192,2.9885759353637695,67108864,89128960,22.4551309558181,1.122756547790905,sdpa,ok
falcon_h1,decode_attn,layer,27,8,32768,12.031264305114746,268435456,290455552,22.31149189249233,1.1155745946246165,sdpa,ok
falcon_h1,decode_attn,layer,27,16,512,0.5370079874992371,8388608,30408704,15.6210115962417,0.781050579812085,sdpa,ok
falcon_h1,decode_attn,layer,27,16,2048,1.8054239749908447,33554432,55574528,18.585347522135432,0.9292673761067716,sdpa,ok
falcon_h1,decode_attn,layer,27,16,8192,6.883327960968018,134217728,156237824,19.49895875382998,0.9749479376914991,sdpa,ok
falcon_h1,decode_attn,layer,27,16,32768,28.028480529785156,536870912,558891008,19.154477940018225,0.9577238970009113,sdpa,ok
falcon_h1,decode_attn,layer,27,32,512,0.9819679856300354,16777216,38797312,17.085298345277174,0.8542649172638587,sdpa,ok
falcon_h1,decode_attn,layer,27,32,2048,3.5039520263671875,67108864,89128960,19.15233527599887,0.9576167637999434,sdpa,ok
falcon_h1,decode_attn,layer,27,32,8192,13.60961627960205,268435456,290455552,19.723954774707956,0.9861977387353978,sdpa,ok
falcon_h1,decode_attn,layer,27,32,32768,55.70123291015625,1073741824,1095761920,19.276805339872826,0.9638402669936412,sdpa,ok
falcon_h1,decode_attn,layer,40,1,512,0.18198400735855103,524288,22544384,2.8809564511184225,0.14404782255592113,sdpa,ok
falcon_h1,decode_attn,layer,40,1,2048,0.18187199532985687,2097152,24117248,11.530923142930531,0.5765461571465266,sdpa,ok
falcon_h1,decode_attn,layer,40,1,8192,0.3446879982948303,8388608,30408704,24.3368148630019,1.216840743150095,sdpa,ok
falcon_h1,decode_attn,layer,40,1,32768,1.1493279933929443,33554432,55574528,29.194827057978095,1.4597413528989047,sdpa,ok
falcon_h1,decode_attn,layer,40,4,512,0.20294399559497833,2097152,24117248,10.333648915562655,0.5166824457781328,sdpa,ok
falcon_h1,decode_attn,layer,40,4,2048,0.3540000021457672,8388608,30408704,23.696632624724696,1.1848316312362348,sdpa,ok
falcon_h1,decode_attn,layer,40,4,8192,1.1145600080490112,33554432,55574528,30.105540982701843,1.5052770491350922,sdpa,ok
falcon_h1,decode_attn,layer,40,4,32768,4.343279838562012,134217728,156237824,30.902390126544848,1.5451195063272425,sdpa,ok
falcon_h1,decode_attn,layer,40,8,512,0.22894400358200073,4194304,26214400,18.320217757953763,0.9160108878976881,sdpa,ok
