model,device,seq_len,batch_size,sm_count,sm_ratio_pct,prefill_chunk_tokens,n_kernel_calls,n_blocks_per_call,cooperative_safe,latency_ms,latency_std_ms,state_passing_active
falcon_h1,a100-sxm4-80gb,16384,32,14,13.0,512,32,1536,False,171.60448455810547,0.01010377168395448,True
falcon_h1,a100-sxm4-80gb,512,1,27,25.0,512,1,48,False,0.609279990196228,0.009736079622660213,True
falcon_h1,a100-sxm4-80gb,512,4,27,25.0,512,1,192,False,0.7516160011291504,0.00802241895463146,True
falcon_h1,a100-sxm4-80gb,512,16,27,25.0,512,1,768,False,1.6261119842529297,0.005666544626803154,True
falcon_h1,a100-sxm4-80gb,512,32,27,25.0,512,1,1536,False,2.988032102584839,0.006915621244562647,True
falcon_h1,a100-sxm4-80gb,1024,1,27,25.0,512,2,48,False,1.1100159883499146,0.010762027588822831,True
falcon_h1,a100-sxm4-80gb,1024,4,27,25.0,512,2,192,False,1.2702720165252686,0.006538106945036317,True
falcon_h1,a100-sxm4-80gb,1024,16,27,25.0,512,2,768,False,3.0213119983673096,0.006339005520656901,True
falcon_h1,a100-sxm4-80gb,1024,32,27,25.0,512,2,1536,False,5.747711896896362,0.006201605380198675,True
falcon_h1,a100-sxm4-80gb,2048,1,27,25.0,512,4,48,False,2.1068800687789917,0.009582262556462265,True
falcon_h1,a100-sxm4-80gb,2048,4,27,25.0,512,4,192,False,2.2635520696640015,0.010500636233480942,True
falcon_h1,a100-sxm4-80gb,2048,16,27,25.0,512,4,768,False,5.793791770935059,0.004329662666056222,True
falcon_h1,a100-sxm4-80gb,2048,32,27,25.0,512,4,1536,False,11.256319999694824,0.006941740303475228,True
falcon_h1,a100-sxm4-80gb,4096,1,27,25.0,512,8,48,False,4.084223985671997,0.016208463746112605,True
falcon_h1,a100-sxm4-80gb,4096,4,27,25.0,512,8,192,False,4.2588160037994385,0.01182655019669249,True
falcon_h1,a100-sxm4-80gb,4096,16,27,25.0,512,8,768,False,11.35103988647461,0.0048138926511062845,True
falcon_h1,a100-sxm4-80gb,4096,32,27,25.0,512,8,1536,False,22.2740478515625,0.005443882786728521,True
falcon_h1,a100-sxm4-80gb,8192,1,27,25.0,512,16,48,False,8.029184341430664,0.017969863978720895,True
falcon_h1,a100-sxm4-80gb,8192,4,27,25.0,512,16,192,False,8.195583820343018,0.017412698529322947,True
falcon_h1,a100-sxm4-80gb,8192,16,27,25.0,512,16,768,False,22.459392547607422,0.006639836109528578,True
